comment_block_text,label
//		fSortMembers.setActionDefinitionId(ICEditorActionDefinitionIds.SORT_MEMBERS);,0
//		IAction pastAction= editor.getAction(ITextEditorActionConstants.PASTE);//IWorkbenchActionDefinitionIds.PASTE);,0
"//		fCopyQualifiedNameAction= new CopyQualifiedNameAction(editor, null, pastAction);",0
//		fCopyQualifiedNameAction.setActionDefinitionId(CopyQualifiedNameAction.JAVA_EDITOR_ACTION_DEFINITIONS_ID);,0
//		fOverrideMethods= new OverrideMethodsAction(editor);,0
//		fOverrideMethods.setActionDefinitionId(ICEditorActionDefinitionIds.OVERRIDE_METHODS);,0
"//	create(ti, ""isReadOnly()"", c.isReadOnly());",0
"//	create(ti, ""isLocal(INIFINITE)"", c.isLocal(2));",0
"//	create(ti, ""isLocal(ZERO)"", c.isLocal(0));",0
//		c.getModificationStamp());,0
//		c.getLocalTimeStamp());,0
"//		create(ti,""isExcluded()"",bd.isExcluded());",0
"//		expand(ti, ""getSourcePaths()"", cd.getSourcePaths());",0
		// ti.setData(obj);,0
" /*String varName = null;
        try {
            varName = textViewer.getDocument().get(hoverRegion.getOffset(), hoverRegion.getLength());
        } catch (BadLocationException e) {
           return null;
        }
        if (varName.startsWith(""$"") && varName.length() > 1) {
            varName = varName.substring(1);
        }
   
        PDAStackFrame frame = null;
        IAdaptable debugContext = DebugUITools.getDebugContext();
        if (debugContext instanceof PDAStackFrame) {
           frame = (PDAStackFrame) debugContext;
        } else if (debugContext instanceof PDAThread) {
            PDAThread thread = (PDAThread) debugContext;
            try {
                frame = (PDAStackFrame) thread.getTopStackFrame();
            } catch (DebugException e) {
                return null;
            }
        } else if (debugContext instanceof PDADebugTarget) {
            PDADebugTarget target = (PDADebugTarget) debugContext;
            try {
                IThread[] threads = target.getThreads();
                if (threads.length > 0) {
                    frame = (PDAStackFrame) threads[0].getTopStackFrame();
                }
            } catch (DebugException e) {
                return null;
            }
        }
        if (frame != null) {
            try {
                IVariable[] variables = frame.getVariables();
                for (int i = 0; i < variables.length; i++) {
                    IVariable variable = variables[i];
                    if (variable.getName().equals(varName)) {
                        return varName + "" = "" + variable.getValue().getValueString(); 
                    }
                }
            } catch (DebugException e) {
            }
        }*/",0
"//			actionBar.setGlobalActionHandler(CopyQualifiedNameAction.ACTION_HANDLER_ID, fCopyQualifiedNameAction);",0
"//		actionBar.setGlobalActionHandler(CdtActionConstants.SORT_MEMBERS, fSortMembers);",0
            // UI.open(new ExternalResource(url.toString()));,0
"//		actionBar.setGlobalActionHandler(CdtActionConstants.CLEAN_UP, fCleanUp);",0
"//		actionBar.setGlobalActionHandler(CdtActionConstants.EXTERNALIZE_STRINGS, fExternalizeStrings);",0
"//		actionBar.setGlobalActionHandler(CdtActionConstants.ADD_CPP_DOC_COMMENT, fAddCppDocStub);",0
"//		actionBar.setGlobalActionHandler(CdtActionConstants.GENERATE_HASHCODE_EQUALS, fHashCodeEquals);",0
"//		actionBar.setGlobalActionHandler(CdtActionConstants.GENERATE_CONSTRUCTOR_USING_FIELDS, fGenerateConstructorUsingFields);",0
"//		actionBar.setGlobalActionHandler(CdtActionConstants.GENERATE_DELEGATE_METHODS, fAddDelegateMethods);",0
"//		actionBar.setGlobalActionHandler(CdtActionConstants.ADD_CONSTRUCTOR_FROM_SUPERCLASS, fAddUnimplementedConstructors);",0
"//		actionBar.setGlobalActionHandler(CdtActionConstants.OVERRIDE_METHODS, fOverrideMethods);",0
"//		added+= addAction(source, fFindNLSProblems);",0
"//		added+= addAction(source, fExternalizeStrings);",0
"//		added+= addAction(source, fAddUnimplementedConstructors);",0
"//		added+= addAction(source, fGenerateConstructorUsingFields);",0
"//		added+= addAction(source, fHashCodeEquals);",0
"//		added+= addAction(source, fAddDelegateMethods);",0
"//		added+= addAction(source, fOverrideMethods);",0
"//		added+= addAction(source, fCleanUp);",0
"//		added+= addAction(source, fSortMembers);",0
"//		added+= addAction(source, fAddCppDocStub);",0
"//		added+= addAction(source, fExternalizeStrings);",0
"//		added+= addAction(source, fAddUnimplementedConstructors);",0
"//		added+= addAction(source, fGenerateConstructorUsingFields);",0
"//		added+= addAction(source, fHashCodeEquals);",0
"//		added+= addAction(source, fAddDelegateMethods);",0
"//		added+= addAction(source, fOverrideMethods);",0
"//		added+= addAction(source, fCleanUp);",0
"//		added+= addAction(source, fSortMembers);",0
"//		added+= addAction(source, fAddCppDocStub);",0
"//		registerSelectionListener(fSelectionProvider, fCleanUp);",0
"//		registerSelectionListener(fSelectionProvider, fSortMembers);",0
"//		registerSelectionListener(fSelectionProvider, fOrganizeIncludes);",0
"//		registerSelectionListener(fSelectionProvider, fFindNLSProblems);",0
"//		registerSelectionListener(fSelectionProvider, fExternalizeStrings);",0
"//		registerSelectionListener(fSelectionProvider, fAddCppDocStub);",0
"//		registerSelectionListener(fSelectionProvider, fHashCodeEquals);",0
"//		registerSelectionListener(fSelectionProvider, fGenerateConstructorUsingFields);",0
"//		registerSelectionListener(fSelectionProvider, fAddUnimplementedConstructors);",0
"//		registerSelectionListener(fSelectionProvider, fAddDelegateMethods);",0
"//		registerSelectionListener(fSelectionProvider, fOverrideMethods);",0
//		fSortMembers.update(selection);,0
//		fCleanUp.update(selection);,0
//		fOrganizeIncludes.update(selection);,0
//		fFindNLSProblems.update(selection);,0
//		fExternalizeStrings.update(selection);,0
//		fAddCppDocStub.update(selection);,0
//		fHashCodeEquals.update(selection);,0
//		fGenerateConstructorUsingFields.update(selection);,0
//		fAddDelegateMethods.update(selection);,0
//		fOverrideMethods.update(selection);,0
//		fAddUnimplementedConstructors.update(selection);,0
//		fCleanUp.setActionDefinitionId(ICEditorActionDefinitionIds.CLEAN_UP);,0
//		fCleanUp= new CleanUpAction(site);,0
//		fSortMembers= new SortMembersAction(site);,0
//		fSortMembers.setActionDefinitionId(ICEditorActionDefinitionIds.SORT_MEMBERS);,0
//		fOrganizeIncludes= new OrganizeIncludesAction(site);,0
//		fOrganizeIncludes.setActionDefinitionId(ICEditorActionDefinitionIds.ORGANIZE_INCLUDES);,0
//		fExternalizeStrings.setActionDefinitionId(ICEditorActionDefinitionIds.EXTERNALIZE_STRINGS);,0
//		fExternalizeStrings= new ExternalizeStringsAction(site);,0
//		fAddCppDocStub.setActionDefinitionId(ICEditorActionDefinitionIds.ADD_JAVADOC_COMMENT);,0
//		fAddCppDocStub= new AddJavaDocStubAction(site);,0
//		fHashCodeEquals.setActionDefinitionId(ICEditorActionDefinitionIds.GENERATE_HASHCODE_EQUALS);,0
//		fHashCodeEquals= new GenerateHashCodeEqualsAction(site);,0
//		fGenerateConstructorUsingFields= new GenerateNewConstructorUsingFieldsAction(site);,0
//		fGenerateConstructorUsingFields.setActionDefinitionId(ICEditorActionDefinitionIds.GENERATE_CONSTRUCTOR_USING_FIELDS);,0
//		fAddUnimplementedConstructors.setActionDefinitionId(ICEditorActionDefinitionIds.ADD_UNIMPLEMENTED_CONSTRUCTORS);,0
//		fAddUnimplementedConstructors= new AddUnimplementedConstructorsAction(site);,0
//		fAddDelegateMethods.setActionDefinitionId(ICEditorActionDefinitionIds.CREATE_DELEGATE_METHODS);,0
//		fAddDelegateMethods= new AddDelegateMethodsAction(site);,0
//		fOverrideMethods.setActionDefinitionId(ICEditorActionDefinitionIds.OVERRIDE_METHODS);,0
//		fOverrideMethods= new OverrideMethodsAction(site);,0
//		fExternalizeStrings.setActionDefinitionId(ICEditorActionDefinitionIds.EXTERNALIZE_STRINGS);,0
//		fExternalizeStrings= new ExternalizeStringsAction(editor);,0
//		fCleanUp.setActionDefinitionId(ICEditorActionDefinitionIds.CLEAN_UP);,0
//		fCleanUp= new CleanUpAction(editor);,0
//		fAddCppDocStub.setActionDefinitionId(ICEditorActionDefinitionIds.ADD_JAVADOC_COMMENT);,0
//		fAddCppDocStub= new AddJavaDocStubAction(editor);,0
//		fHashCodeEquals.setActionDefinitionId(ICEditorActionDefinitionIds.GENERATE_HASHCODE_EQUALS);,0
//		fHashCodeEquals= new GenerateHashCodeEqualsAction(editor);,0
//		fGenerateConstructorUsingFields.setActionDefinitionId(ICEditorActionDefinitionIds.GENERATE_CONSTRUCTOR_USING_FIELDS);,0
//		fGenerateConstructorUsingFields= new GenerateNewConstructorUsingFieldsAction(editor);,0
//		fAddUnimplementedConstructors.setActionDefinitionId(ICEditorActionDefinitionIds.ADD_UNIMPLEMENTED_CONSTRUCTORS);,0
//		fAddUnimplementedConstructors= new AddUnimplementedConstructorsAction(editor);,0
//		fAddDelegateMethods.setActionDefinitionId(ICEditorActionDefinitionIds.CREATE_DELEGATE_METHODS);,0
//		fAddDelegateMethods= new AddDelegateMethodsAction(editor);,0
"//		editor.setAction(""ExternalizeStrings"", fExternalizeStrings);",0
"//		editor.setAction(""AddJavadocComment"", fAddCppDocStub);",0
"//		editor.setAction(""CleanUp"", fCleanUp);",0
"//		editor.setAction(""GenerateHashCodeEquals"", fHashCodeEquals);",0
"//		editor.setAction(""GenerateConstructorUsingFields"", fGenerateConstructorUsingFields);",0
"//		editor.setAction(""AddUnimplementedConstructors"", fAddUnimplementedConstructors);",0
"//		editor.setAction(""AddDelegateMethods"", fAddDelegateMethods);",0
"//		editor.setAction(""OverrideMethods"", fOverrideMethods);",0
"//		editor.setAction(""CopyQualifiedName"", fCopyQualifiedNameAction);",0
"//		editor.setAction(""SortMembers"", fSortMembers);",0
//	private String op_error;,0
//		op_error = error;,0
"//layout.marginHeight= fPixelConverter.convertVerticalDLUsToPixels(IDialogConstants.VERTICAL_MARGIN);
		//layout.marginWidth= fPixelConverter.convertHorizontalDLUsToPixels(IDialogConstants.HORIZONTAL_MARGIN);",0
"//createGridLayout(numColumns, true));",0
"//    Util.out.println(""diff="" + diff);",0
"//    Util.out.println(""a   ="" + a);",0
"//    Util.out.println(""combined="" + combined);",0
///        Collections.sort(diff);,0
// assert(fTokenLength > 0);,0
"// static bool connect( const QObject *sender, const QMetaMethod &signal,
    	//                      const QObject *receiver, const QMetaMethod &method,
    	//                      Qt::ConnectionType type = Qt::AutoConnection )",0
"// static bool connect( const QObject *sender, const char *signal,
		//                      const QObject *receiver, const char *member,
		//                      Qt::ConnectionType = Qt::AutoConnection );",0
"// inline bool connect( const QObject *sender, const char *signal,
		//                      const char *member,
		//                      Qt::ConnectionType type = Qt::AutoConnection ) const;",0
"// static bool disconnect( const QObject *sender, const char *signal,
			//                         const QObject *receiver, const char *member );",0
"// inline bool disconnect( const QObject *receiver, const char *member = 0 );",0
"// inline bool disconnect( const char *signal = 0,
		//                         const QObject *receiver = 0, const char *member = 0 );",0
" // static bool disconnect( const QObject *sender, const QMetaMethod &signal,
    	//						   const QObject *receiver, const QMetaMethod &member );",0
"				//System.err.println(""Closure exception "" +e);",0
"				//System.err.println(""Closure exception "" +e);",0
"/*-{
        typeData[className][propertyName] = propertyData;
    }-*/;",0
"/*-{
        var parentType = typeData[superClassName];
        if (parentType !== undefined ){
            var ctor = function () {};
            ctor.prototype = parentType;
            typeData[baseClassName] = new ctor;
        }
        else {
            typeData[baseClassName] = {};
        } 
    }-*/;",0
"/*-{
        return typeData[beanName][propertyName].getter !== undefined;
    }-*/;",0
"  /*-{
        return typeData[beanName][propertyName].setter !== undefined;
    }-*/;",0
"/*-{
        // Data is not available for Javascript state object properties as GWT knows nothing about them
        return typeData[beanName][propertyName] && typeData[beanName][propertyName].noLayout !== undefined;
    }-*/;",0
"/*-{
        return typeData[beanName][propertyName].getter(beanInstance);
    }-*/;",0
"/*-{
        typeData[beanName][propertyName].setter(beanInstance, value);
    }-*/;",0
"/*-{
        return typeData[beanName][propertyName].type;
    }-*/;",0
" /*-{
        typeData[beanName][propertyName].type = type;
    }-*/;",0
" /*-{
        var names = [];
        for(var name in typeData[beanName]) {
            names.push(name);
        }
        return names;
    }-*/;",0
" /*-{
        return typeData[beanName] !== undefined ;
    }-*/;",0
"// currExistingAllocTot + currNewAlloc - currOldAlloc >
      // capPlan.getTotalCapacity()",0
"//		System.out.print(""Trials: "" + n + "" Max length: "" + max + "" ignoreCase: "" + !caseSensitive);",0
"//		System.out.println("" Time: "" + (System.currentTimeMillis() - start));",0
"/* disabled for Hadoop v1 compatibility
    assertFalse(""File claims to be a symlink "" + fileInfo,
                       status.isSymlink());
*/",0
//e.printStackTrace();,0
"          // System.out.println(d.toString() + "": ops Exec = "" + d.localNumOpsExecuted);",0
// dummyActionNoSynch(fileIdx);,0
"          // System.out.println(d.toString() + "": ops Exec = "" + d.localNumOpsExecuted);",0
// dummyActionNoSynch(fileIdx);,0
"//		p1 = CProjectHelper.createNewStileCProject(PROJ_NAME_PREFIX + ""a"", IPDOMManager.ID_NO_INDEXER);",0
//		assertTrue(project.getActiveBuildConfig().getName().equals(cfg.getName()));,0
" /*, ICModelMarker.C_MODEL_MARKER_CONFIGURATION_NAME*/",0
        // WindowElement window = $(WindowElement.class).first();,0
"/*-{
             return $wnd.performance.now();
        }-*/;",0
"/*-{
            return (new Date).getTime();
        }-*/;",0
" /*-{
       return $wnd.performance && (typeof $wnd.performance.now == 'function');
    }-*/;",0
"/*-{
        $wnd.vaadin.gwtStatsEvents = [];
    }-*/;",0
"/*-{
        if (typeof $wnd.vaadin.gwtStatsEvents == 'object') {
            delete $wnd.vaadin.gwtStatsEvents;
            if (typeof $wnd.__gwtStatsEvent == 'function') {
                $wnd.__gwtStatsEvent = function() { return true; };
            }
        }
    }-*/;",0
"/*-{
        if (typeof $wnd.__gwtStatsEvent != 'function') {
            if (typeof $wnd.vaadin.gwtStatsEvents != 'object') {
                $wnd.vaadin.gwtStatsEvents = [];
            }
            $wnd.__gwtStatsEvent = function(event) {
                $wnd.vaadin.gwtStatsEvents.push(event);
                return true;
            }
        }
    }-*/;",0
"/*-{
        return $wnd.vaadin.gwtStatsEvents || [];
    }-*/;",0
"/*-{
        if ($wnd.performance && $wnd.performance.timing && $wnd.performance.timing[name]) {
            return $wnd.performance.timing[name];
        } else {
            return 0;
        }
    }-*/;",0
"/*-{
        $wnd.__gwtStatsEvent({
            evtGroup: @com.vaadin.client.Profiler::evtGroup,
            moduleName: @com.google.gwt.core.client.GWT::getModuleName()(),
            millis: (new Date).getTime(),
            sessionId: undefined,
            subSystem: name,
            type: type,
            relativeMillis: @com.vaadin.client.Profiler::getRelativeTimeMillis()()
        });
    }-*/;",0
"*-{
            return 'relativeMillis' in this;
        }-*/;",0
"/*-{
            return this.relativeMillis;
        }-*/;",0
" /*-{
            return this.moduleName;
        }-*/;",0
"/*-{
            return this.type;
        }-*/;",0
"/*-{
            return this.subSystem;
        }-*/;",0
" /*-{
            return this.millis;
        }-*/;",0
"/*-{
            return this.evtGroup;
        }-*/;",0
    		//fTextOperationAction.run();,0
"if (""org.eclipse.jface.text.source.projection.ProjectionAnnotationHover"".equals(annotationHover.getClass().getName())) { //$NON-NLS-1$
//    				controlCreator= new IInformationControlCreator() {
//    					public IInformationControl createInformationControl(Shell shell) {
//    						int shellStyle= SWT.RESIZE | SWT.TOOL | getOrientation();
//    						int style= SWT.V_SCROLL | SWT.H_SCROLL;
//    						return new SourceViewerInformationControl(shell, shellStyle, style);
//    					}
//    				};
//
//    			} else {",0
"//  	fFoldingGroup= new FoldingActionGroup(this, getSourceViewer());",0
"//  	fEditorSelectionChangedListener= new EditorSelectionChangedListener();
//  	fEditorSelectionChangedListener.install(getSelectionProvider());",0
//			return lineOffset + firstLine.getLength() < offset + length;,0
"        // memoryStatus.setValue(""Not available in Java 1.4"");",0
"//			throw new ProcessFailureException(Messages.getString(""NewManagedProject.5"") + projectName); //$NON-NLS-1$",0
"//System.out.println (e);
			//CPlugin.log (e);
			//e.printStackTrace();",0
			//			if (entry.getEntryKind() == IPathEntry.CDT_SOURCE) {,0
//			},0
            // table.setRowHeaderMode(Table.ROW_HEADER_MODE_ID);,0
"            // this.setHeight(""100%"");",0
//                        setFocus();,0
//                        setFocus();,0
//                    setFocus();,0
"//        configurer.setInitialSize(new Point(400, 300));",0
"public void onBrowserEvent(Event event) { // Remove current selection
         * when mouse leaves if (DOM.eventGetType(event) == Event.ONMOUSEOUT) {
         * Element to = DOM.eventGetToElement(event); if
         * (!DOM.isOrHasChild(getElement(), to)) { DOM.setElementProperty(
         * super.getSelectedItem().getElement(), ""className"",
         * super.getSelectedItem().getStylePrimaryName()); } }
         * 
         * super.onBrowserEvent(event); }",0
" // ApplicationConnection.getConsole().log(""Item: "" + item);
        // Item refers to the td, which is the parent of the clickable element",0
"                    // ApplicationConnection.getConsole().log(""Found row"");",0
"// ApplicationConnection.getConsole().log(
                    // ""Found index for row"" + 1);",0
"//		public boolean isForeground(){
//			return fIsForeground;
//		}",0
"//if (resourceName.equals(buildGoalName) ||
						//	(buildInfo.buildsFileType(ext) || buildInfo.isHeaderFile(ext))) {",0
						//},0
//		IConfiguration buildConfigs[];,0
//			buildFullPaths = new IPath[builders.length];,0
"//				buildFullPaths[i] = ManagedBuildManager.getBuildFullPath(builders[i].getParent().getParent(), builders[i]);",0
"//					CfgBuildInfo bInfo = new CfgBuildInfo(builder, false);",0
"//		if (kind == IncrementalProjectBuilder.AUTO_BUILD) {
//			IResourceDelta delta = getDelta(getProject());
//			if (delta != null) {
//				IResource res = delta.getResource();
//				if (res != null) {
//					bPerformBuild = res.getProject().equals(getProject());
//				}
//			} else {
//				bPerformBuild = false;
//			}
//		}",0
"//					if(messages == null){
//						messages = new MultiStatus(
//								ManagedBuilderCorePlugin.getUniqueIdentifier(),
//								IStatus.INFO,
//								"""",
//								null);
//
//					}",0
//						performBuild = false;,0
//						break;,0
//			if(result.getSeverity() != IStatus.OK),0
//				throw new CoreException(result);,0
"//		if(messages == null){
//			messages = createMultiStatus(IStatus.OK);
//		}",0
//		IBuilder builder = bInfo.getBuilder();,0
"//	private MultiStatus createMultiStatus(int severity){
//		return new MultiStatus(
//				ManagedBuilderCorePlugin.getUniqueIdentifier(),
//				severity,
//				new String(),
//				null);
//	}",0
//		IConfiguration cfg = builder.getParent().getParent();,0
"//		IPath path = ManagedBuildManager.getBuildFullPath(cfg, builder);",0
//		if(path == null),0
//			return false;,0
//		return cfg.getOwner().getProject().getFullPath().isPrefixOf(path);,0
//		referencedProjects = getProject().getReferencedProjects();,0
//		referencedProjects = getProject().getReferencedProjects();,0
// = getProjectsSet(cfgs);,0
"//		public boolean isForeground(){
//			return fIsForeground;
//		}",0
"//if (resourceName.equals(buildGoalName) ||
						//	(buildInfo.buildsFileType(ext) || buildInfo.isHeaderFile(ext))) {",0
						//},0
//		IConfiguration buildConfigs[];,0
//			buildFullPaths = new IPath[builders.length];,0
"//				buildFullPaths[i] = ManagedBuildManager.getBuildFullPath(builders[i].getParent().getParent(), builders[i]);",0
"//					CfgBuildInfo bInfo = new CfgBuildInfo(builder, false);",0
"//		if (kind == IncrementalProjectBuilder.AUTO_BUILD) {
//			IResourceDelta delta = getDelta(getProject());
//			if (delta != null) {
//				IResource res = delta.getResource();
//				if (res != null) {
//					bPerformBuild = res.getProject().equals(getProject());
//				}
//			} else {
//				bPerformBuild = false;
//			}
//		}",0
"//					if(messages == null){
//						messages = new MultiStatus(
//								ManagedBuilderCorePlugin.getUniqueIdentifier(),
//								IStatus.INFO,
//								"""",
//								null);
//
//					}",0
//						performBuild = false;,0
//						break;,0
//			if(result.getSeverity() != IStatus.OK),0
//				throw new CoreException(result);,0
"//		if(messages == null){
//			messages = createMultiStatus(IStatus.OK);
//		}",0
//		IBuilder builder = bInfo.getBuilder();,0
"//	private MultiStatus createMultiStatus(int severity){
//		return new MultiStatus(
//				ManagedBuilderCorePlugin.getUniqueIdentifier(),
//				severity,
//				new String(),
//				null);
//	}",0
//		IConfiguration cfg = builder.getParent().getParent();,0
"//		IPath path = ManagedBuildManager.getBuildFullPath(cfg, builder);",0
//		if(path == null),0
//			return false;,0
//		return cfg.getOwner().getProject().getFullPath().isPrefixOf(path);,0
//		referencedProjects = getProject().getReferencedProjects();,0
//		referencedProjects = getProject().getReferencedProjects();,0
// = getProjectsSet(cfgs);,0
"/*	public boolean performAdjustment(IBuildObject configuration,
			IHoldsOptions holder, IOption option, boolean extensionAdjustment){
		boolean adjusted = false;
		for(int i = 0; i < fExpressions.length; i++){
			if(fExpressions[i].performAdjustment(configuration, holder, option, extensionAdjustment))
				adjusted = true;
		}
		return adjusted;
	}
*/",0
//*= 10;,0
"//	public BuildMacroException(int code, 
//			String message, 
//			Throwable exception, 
//			String macroName, 
//			String expression, 
//			String referencedName,
//			int contextType,
//			Object contextData) {
//		super(new BuildMacroStatus(code, message, exception, macroName, expression, referencedName, contextType, contextData));
//	}",0
"//	public BuildMacroException(int code, 
//			String macroName, 
//			String expression, 
//			String referencedName,
//			int contextType,
//			Object contextData) {
//		super(new BuildMacroStatus(code, macroName, expression, referencedName, contextType, contextData));
//	}",0
